img_id,turn_index,source_img,target_img,instruction
527751,3,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/527751-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/527751-output3.png,Put a man topper on the cake.
432276,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/432276-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/432276-output1.png,Let a Pekingese stay under the umbrella.
253956,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/253956-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/253956-output1.png,Turn the tie into a clown tie.
253956,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/253956-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/253956-output2.png,Give the man a top hat.
253956,3,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/253956-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/253956-output3.png,Put a cigar in the man's mouth.
73731,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/73731-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/73731-output1.png,change the blue box to a mailbox.
73731,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/73731-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/73731-output2.png,change the parking meter to a mailman.
96177,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/96177-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/96177-output1.png,change the meat to vegetables
96177,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/96177-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/96177-output2.png,Update the sink.
96177,3,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/96177-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/96177-output3.png,Update the Kitchen
320554,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/320554-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/320554-output1.png,What if there is a dog beside the cat?
461428,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/461428-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/461428-output1.png,let the computer show a video game
461428,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/461428-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/461428-output2.png,let the painting be of a landscape
461428,3,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/461428-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/461428-output3.png,let there be a stack of papers on the desk
328238,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/328238-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/328238-output1.png,What if the man had a funny hat.
155671,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/155671-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/155671-output1.png,Have there be a llama crossing the street
44613,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/44613-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/44613-output1.png,What if the refrigerator had flags on it?
44613,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/44613-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/44613-output2.png,What if there is a vase of flowers next to the refrigerator?
406013,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/406013-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/406013-output1.png,let the woman have dark hair
406013,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/406013-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/406013-output2.png,let the laptop show graph on screen
406013,3,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/406013-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/406013-output3.png,let somebody place a hand on the woman's shoulder
287223,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/287223-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/287223-output1.png,remove the fire hydrant
335914,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/335914-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/335914-output1.png,What if the old man had a cowboy hat?
402858,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/402858-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/402858-output1.png,give the bear a smiley
550455,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/550455-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/550455-output1.png,What if the dog was biting the bulldozer?
352316,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/352316-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/352316-output1.png,Let's add a cup of glass on the dor of the refrigerator.
190637,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/190637-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/190637-output1.png,Replace one of the wii controllers with a light saber.
12639,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/12639-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/12639-output1.png,Change the baseball bat to a big fish
12639,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/12639-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/12639-output2.png,"Have the boy's shirt say ""12"" on it"
50627,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/50627-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/50627-output1.png,let the batter throw the bat in the air
50627,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/50627-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/50627-output2.png,let the catcher be in a Red Sox uniform
50627,3,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/50627-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/50627-output3.png,let the player lift his leg up
393225,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/393225-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/393225-output1.png,Replace the soup with beans.
393225,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/393225-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/393225-output2.png,Make the chopsticks gold.
65153,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/65153-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/65153-output1.png,Let the right cabinet door be opened.
131152,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/131152-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/131152-output1.png,put a penguin on the board
478375,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/478375-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/478375-output1.png,let the mirror show a closed door
478375,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/478375-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/478375-output2.png,let a man stand inside the shower stall
478375,3,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/478375-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/478375-output3.png,let there be folded towels under the sink
45237,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/45237-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/45237-output1.png,Add a slice of lemon on top of the food
294348,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/294348-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/294348-output1.png,Can we have a pond next to the foot?
294348,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/294348-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/294348-output2.png,Could she have a white tennis?
294348,3,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/294348-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/294348-output3.png,Put a banana next to the foot.
66881,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/66881-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/66881-output1.png,change the orange into an avocado
66881,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/66881-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/66881-output2.png,change the banana into a zucchini
66881,3,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/66881-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/66881-output3.png,add a teapot
93472,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/93472-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/93472-output1.png,could it have a lake?
93472,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/93472-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/93472-output2.png,It should be just a person not this man.
133229,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/133229-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/133229-output1.png,Get rid of the woman on the right.
133229,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/133229-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/133229-output2.png,Replace the carrots with berries.
133229,3,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/133229-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/133229-output3.png,Blindfold the woman.
184396,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/184396-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/184396-output1.png,Get rid of the table.
184396,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/184396-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/184396-output2.png,Make a spill on the floor.
62292,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/62292-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/62292-output1.png,put some pillows on top of the bed
62292,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/62292-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/62292-output2.png,remove the curtains from the window
62292,3,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/62292-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/62292-output3.png,let a dog climb on the bed
565332,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/565332-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/565332-output1.png,make all the zebras lay down
565332,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/565332-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/565332-output2.png,let one zebra eat
202656,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/202656-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/202656-output1.png,Put a river next to the hill.
202656,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/202656-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/202656-output2.png,Can we have houses on the background?
202656,3,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/202656-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/202656-output3.png,The hill should have more rocks.
133327,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/133327-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/133327-output1.png,change the young man for a young girl
133327,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/133327-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/133327-output2.png,add a dog to the photo
506748,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/506748-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/506748-output1.png,Remove the flowers.
506748,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/506748-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/506748-output2.png,Make the vase clear.
172439,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/172439-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/172439-output1.png,let a dog sit on the road
172439,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/172439-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/172439-output2.png,make the biker laugh
172439,3,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/172439-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/172439-output3.png,add a cop
249666,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/249666-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/249666-output1.png,change the wood into a surfboard
249666,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/249666-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/249666-output2.png,change the green bicycle into a white one
249666,3,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/249666-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/249666-output3.png,let a chameleon sit on the bicycle
561180,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/561180-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/561180-output1.png,change the style of the birds to 3d cartoons
561180,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/561180-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/561180-output2.png,put cruiser in the background
392062,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/392062-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/392062-output1.png,change the carrots to broccoli
392062,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/392062-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/392062-output2.png,change the meat and peppers to fried chicken
392062,3,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/392062-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/392062-output3.png,add a soda glass
83923,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/83923-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/83923-output1.png,Change the plant to stalks of bamboo
83923,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/83923-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/83923-output2.png,Have there be a picture of a mountain on the vase
464130,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/464130-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/464130-output1.png,add a group of people on top of the boat
537553,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/537553-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/537553-output1.png,Put a baby bear near the bears.
450590,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/450590-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/450590-output1.png,change the frisbee to a bone
450590,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/450590-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/450590-output2.png,add a ball
450590,3,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/450590-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/450590-output3.png,let the dog wear a red shirt
516812,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/516812-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/516812-output1.png,Change the fire hydrant to be yellow
516812,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/516812-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/516812-output2.png,Have there be a dog next to the fire hydrant
516812,3,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/516812-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/516812-output3.png,Have the dog be wearing a birthday hat
127393,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/127393-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/127393-output1.png,turn the snowboard into a skateboard
127393,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/127393-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/127393-output2.png,swap the man for a woman
25096,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/25096-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/25096-output1.png,What about the boy looking at the camera
25096,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/25096-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/25096-output2.png,Let's make the boy smile a little.
416656,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/416656-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/416656-output1.png,make the couch blue
416656,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/416656-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/416656-output2.png,remove the tv
268274,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/268274-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/268274-output1.png,change the neon sign to a green sign
176136,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/176136-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/176136-output1.png,Make the toothbrush a carrot.
176136,2,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/176136-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/176136-output2.png,Make the boy wink.
176136,3,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/176136-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/176136-output3.png,Give the boy earrings.
24625,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/24625-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/24625-output1.png,Let's add a snake next to the woman
65587,1,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/65587-input.png,/home/jovyan/BA/Github/MagicBrush/train-00024-of-00051-63f85f8694db99da/65587-output1.png,change the blue shirt into a red shirt
204825,3,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/204825-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/204825-output3.png,make the sky blue
229385,1,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/229385-input.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/229385-output1.png,Make the hydrant blue.
319676,1,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/319676-input.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/319676-output1.png,remove the sign and put a clock in their place
299041,1,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/299041-input.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/299041-output1.png,Have there be a person riding the giraffe
299041,2,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/299041-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/299041-output2.png,Have the person's backpack be pink
8204,1,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/8204-input.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/8204-output1.png,put a beauty queen seated on top of one
8204,2,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/8204-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/8204-output2.png,put superman in place of the phone booth
116625,1,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/116625-input.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/116625-output1.png,what if there was a glass of soda on the table.
137970,1,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/137970-input.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/137970-output1.png,turn the tie into a bow tie
137970,2,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/137970-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/137970-output2.png,put a toy mouse in place of the rose
503871,1,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/503871-input.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/503871-output1.png,turn the wine into absinthe
503871,2,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/503871-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/503871-output2.png,let the men laugh
503871,3,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/503871-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/503871-output3.png,let there be a sugar cube
302030,1,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/302030-input.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/302030-output1.png,take the laptop off the table
302030,2,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/302030-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/302030-output2.png,leave only one book on the table
122939,1,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/122939-input.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/122939-output1.png,Peel the banana.
122939,2,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/122939-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/122939-output2.png,Open his eyes.
405306,1,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/405306-input.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/405306-output1.png,make the cat happy
405306,2,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/405306-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/405306-output2.png,turn the sheets black
3877,1,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/3877-input.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/3877-output1.png,Let the television be turned off.
168338,1,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/168338-input.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/168338-output1.png,remove the bikes and put a car in it's place
168338,2,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/168338-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/168338-output2.png,turn the building into a greek temple
155696,1,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/155696-input.png,/home/jovyan/BA/Github/MagicBrush/train-00036-of-00051-3c85ce9e4996c78b/155696-output1.png,Have the woman be waving
